User ID,LOCATION,CLASS,SMS
 user795, Toronto,ham,I have printed it oh. So  &lt;#&gt;  come upstairs
 thrillseeker7, Orlando,ham,I have to take exam with march 3
 buyer129, Chicago,ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
 musicfan462, Paris,ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
 user1240, Sydney,ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
 cinephile795, Los Angeles,ham,I know that my friend already told that.
 shopper462, New York,ham,I know you are. Can you pls open the back?
 booklover129, London,ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
 buyer795, San Francisco,ham,I like to talk pa but am not able to. I dont know y.
 traveler462, Sydney,ham,I like you peoples very much:) but am very shy pa.
 traveladdict7, Paris,ham,I love to give massages. I use lots of baby oil... What is your fave position?
 foodie795, Mumbai,ham,I luv u soo much u donÂ’t understand how special u r 2 me ring u 2morrow luv u xxx
 gymrat129, Berlin,ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."
 user993, Toronto,ham,I only haf msn. It's yijue@hotmail.com
 thrillseeker8, Orlando,ham,I place all ur points on e cultures module already.
 customer129, Chicago,ham,I plane to give on this month end.
 musiclover993, London,ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
 user7896, Sydney,ham,I see a cup of coffee animation
 foodie129, Paris,ham,I see the letter B on my car
 shopper252, Los Angeles,ham,i see. When we finish we have loads of loans to pay
 bookworm573, London,ham,I sent you  &lt;#&gt;  bucks
 shopper7896, New York,ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
 user9882, San Francisco,ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
 musiclover7896, Sydney,ham,I think i've fixed it can you send a test message?
 foodcritic129, Mumbai,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec Â£1.50ea. OTBox 731 LA1 7WS. )"
 playlistlover462, Berlin,ham,I wanted to ask Ã¼ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
 user24686, Toronto,ham,I wil be there with in  &lt;#&gt;  minutes. Got any space
 thrillseeker795, Orlando,ham,I will spoil you in bed as well :)
 buyer7896, Chicago,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
 musicfan573, London,ham,I wont get concentration dear you know you are my mind and everything :-)
 user123462, Sydney,ham,Iâ€˜ll have a look at the frying pan in case itâ€˜s cheap or a book perhaps. No thatâ€˜s silly a frying pan isnâ€˜t likely to be a book
 foodie252, Los Angeles,ham,Iâ€˜m going to try for 2 months ha ha only joking
 moviegoer795, London,ham,Iâ€˜m parked next to a MINI!!!! When are you coming in today do you think?
 gamer129, New York,spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
 traveler252, Paris,ham,"I'd say that's a good sign but, well, you know my track record at reading women"
 bookworm252, San Francisco,ham,"idc get over here, you are not weaseling your way out of this shit twice in a row"
 audiophile795, Berlin,ham,If u sending her home first it's ok lor. I'm not ready yet.
 testimonialuser8, Sydney,ham,If we win its really no 1 side for long time.
 shopper4573, Chicago,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
 musiclover1240, Paris,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
 user98771, Toronto,ham,If you're not in my car in an hour and a half I'm going apeshit
 traveler795, Paris,ham,I'll be late...
 foodlover2474, Mumbai,ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
 nostalgiacat129, Berlin,ham,I'll text you when I drop x off
 user12351, Toronto,ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
 foodlover252, Mumbai,ham,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
 tvfan129, Los Angeles,ham,"I'm back, lemme know when you're ready"
 musicenthusiast7, London,ham,I'm going for bath will msg you next  &lt;#&gt;  min..
 user2474, Sydney,ham,I'm going out to buy mum's present ar.
 thrillseeker9, Orlando,ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
 buyer1240, Chicago,ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
 artlover129, Paris,ham,I'm home.
 foodcritic252, Mumbai,ham,"I'm in a meeting, call me later at"
 relaxmusiclover, Berlin,ham,I'm leaving my house now...
 happyuser129, Toronto,ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
 travelenthusiast8, Sydney,ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
 shopper573, Los Angeles,ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
 bookworm7896, London,ham,I'm really not up to it still tonight babe
 happyshopper7, New York,ham,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
 user98771, San Francisco,ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
 traveler795, Paris,ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.
 foodlover2474, Mumbai,ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
 nostalgiacat129, Berlin,ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
 user12351, Toronto,spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
 @user129, New York,spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
 user462, Los Angeles,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
 moviefan795, London,spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
 forumuser7, Toronto,spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
 foodie28, Paris,ham,In work now. Going have in few min.
 shopper129, San Francisco,spam,INTERFLORA - Â“It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
 musiclover462, Berlin,ham,Is that seriously how you spell his name?
 testimonialuser7, Sydney,ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
 user4119, New York,ham,Is xy going 4 e lunch?
 user4452, Los Angeles,ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? 
 bookworm795, London,ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
 shopper795, San Francisco,ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
 travelenthusiast7, Sydney,ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
 foodlover129, Mumbai,ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
 musiclover795, Berlin,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
 user795, Toronto,ham,It took Mr owl 3 licks
 thrillseeker7, Orlando,ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
 @user130, New York,ham,Its a part of checking IQ
 user463, Los Angeles,ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
 moviefan796, London,ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
 forumuser8, Toronto,ham,Its going good...no problem..but still need little experience to understand american customer voice...
 foodie29, Paris,ham,Its not the same here. Still looking for a job. How much do Ta's earn there.
 shopper130, San Francisco,ham,it's really getting me down just hanging around.
 musiclover463, Berlin,ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
 testimonialuser8, Sydney,ham,"I've got  &lt;#&gt; , any way I could pick up?"
 user4785, New York,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
 user5118, Los Angeles,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
 bookworm796, London,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
 shopper796, San Francisco,ham,Jay says that you're a double-faggot
 travelenthusiast8, Sydney,spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
 foodlover130, Mumbai,ham,Jos ask if u wana meet up?
 musiclover796, Berlin,ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
 user796, Toronto,ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
 thrillseeker8, Orlando,ham,Just got up. have to be out of the room very soon. â€¦. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
 buyer130, Chicago,ham,Just sent it. So what type of food do you like?
 musicfan463, Paris,ham,Just sleeping..and surfing
 user1241, Sydney,ham,Just sleeping..and surfing
 cinephile796, Los Angeles,ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
 shopper463, New York,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
 booklover130, London,ham,K I'll be there before 4.
 buyer796, San Francisco,ham,K tell me anything about you.
 traveler463, Sydney,ham,"K, can I pick up another 8th when you're done?"
 traveladdict8, Paris,ham,"K, I might come by tonight then if my class lets out early"
 foodie796, Mumbai,ham,"K, text me when you're on the way"
 gymrat130, Berlin,ham,K. Did you call me just now ah? 
 user994, Toronto,ham,K..i deleted my contact that why?
 thrillseeker9, Orlando,ham,K..k:)how much does it cost?
 customer130, Chicago,ham,K..k:)where are you?how did you performed?
 musiclover994, London,ham,K..u also dont msg or reply to his msg..
 user7897, Sydney,ham,K.k:)advance happy pongal.
 foodie130, Paris,ham,K.k:)apo k.good movie.
 shopper253, Los Angeles,ham,K.k:)when are you going?
 bookworm574, London,ham,K:)k:)good:)study well.
 shopper7897, New York,ham,K:)k:)what are detail you want to transfer?acc no enough?
 user9883, San Francisco,ham,Kallis wont bat in 2nd innings.
 musiclover7897, Sydney,ham,"Kate jackson rec center before 7ish, right?"
 foodcritic130, Mumbai,ham,Keep my payasam there if rinu brings
 playlistlover463, Berlin,ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
 user24687, Toronto,spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
 thrillseeker796, Orlando,spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a Â£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopÂ£1.50/week
 buyer7897, Chicago,spam,Last chance 2 claim ur Â£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. Â£3.00 Sub. 16 . Remove txt X or STOP
 musicfan574, London,spam,"Last Chance! Claim ur Â£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Sub. 16"
 user123463, Sydney,spam,"Last Chance! Claim ur Â£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Sub. 16"
 foodie253, Los Angeles,spam,"Latest News! Police station toilet stolen, cops have nothing to go on!"
